Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HN-score(HN5)	organism	start2 (bp)	end2 (bp)	GOSlim GOA Accession(s)	GOSlim GOA Description
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0005773	vacuole
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0006351	DNA-templated transcription
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0006355	regulation of DNA-templated transcription
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0005654	nucleoplasm
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0016209	antioxidant activity
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0048870	cell motility
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0098754	detoxification
ENSG00000164938	H_8	94925972	94949378	-15	human	94925972	94949378	GO:0030154	cell differentiation
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003824	catalytic activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0016787	hydrolase activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0043226	organelle
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0005634	nucleus
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0006281	DNA repair
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0060090	molecular adaptor activity
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0003677	DNA binding
ENSG00000183479	H_X	153444473	153470587	-26	human	153444473	153470587	GO:0140097	catalytic activity, acting on DNA
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0003677	DNA binding
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0005198	structural molecule activity
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0043226	organelle
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0005694	chromosome
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0005634	nucleus
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0065003	protein-containing complex assembly
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0006325	chromatin organization
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0005576	extracellular region
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0005654	nucleoplasm
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0005615	extracellular space
ENSG00000275714	H_6	26020451	26020958	-16	human	26020451	26020958	GO:0032200	telomere organization
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0003677	DNA binding
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0005198	structural molecule activity
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0043226	organelle
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0005694	chromosome
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0065003	protein-containing complex assembly
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0006325	chromatin organization
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0005634	nucleus
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0003723	RNA binding
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0006310	DNA recombination
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0006351	DNA-templated transcription
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0006355	regulation of DNA-templated transcription
ENSG00000187837	H_6	26055740	26056470	-31	human	26055740	26056470	GO:0036211	protein modification process
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0003677	DNA binding
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0005198	structural molecule activity
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0043226	organelle
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0005694	chromosome
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0065003	protein-containing complex assembly
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0006325	chromatin organization
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0005634	nucleus
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0003723	RNA binding
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0006351	DNA-templated transcription
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0006355	regulation of DNA-templated transcription
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0036211	protein modification process
ENSG00000168298	H_6	26156329	26157115	-22	human	26156329	26157115	GO:0006310	DNA recombination
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0098772	molecular function regulator activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0048018	receptor ligand activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0002376	immune system process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006954	inflammatory response
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005576	extracellular region
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005615	extracellular space
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0043226	organelle
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005773	vacuole
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005764	lysosome
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005829	cytosol
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006351	DNA-templated transcription
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006355	regulation of DNA-templated transcription
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0098542	defense response to other organism
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0023052	signaling
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0048870	cell motility
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0036211	protein modification process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:1901135	carbohydrate derivative metabolic process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0048856	anatomical structure development
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0012501	programmed cell death
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0030154	cell differentiation
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0030163	protein catabolic process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006629	lipid metabolic process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0000278	mitotic cell cycle
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0140014	mitotic nuclear division
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0007155	cell adhesion
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0016192	vesicle-mediated transport
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0022414	reproductive process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0055085	transmembrane transport
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0003012	muscle system process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006886	intracellular protein transport
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006913	nucleocytoplasmic transport
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0050886	endocrine process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0034330	cell junction organization
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0031410	cytoplasmic vesicle
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0098772	molecular function regulator activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0048018	receptor ligand activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0002376	immune system process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006954	inflammatory response
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005576	extracellular region
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005615	extracellular space
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0043226	organelle
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005773	vacuole
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005764	lysosome
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0023052	signaling
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005829	cytosol
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0098772	molecular function regulator activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0048018	receptor ligand activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0002376	immune system process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006954	inflammatory response
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005576	extracellular region
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005615	extracellular space
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0043226	organelle
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005773	vacuole
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005764	lysosome
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0023052	signaling
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005829	cytosol
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0098772	molecular function regulator activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0048018	receptor ligand activity
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0002376	immune system process
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0006954	inflammatory response
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005576	extracellular region
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005615	extracellular space
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0043226	organelle
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005773	vacuole
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005764	lysosome
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0023052	signaling
ENSG00000125538	H_2	112829751	112836816	-28	human	112829751	112836816	GO:0005829	cytosol
ENSG00000107201	H_9	32455302	32526208	-15	human	32455302	32526208	GO:0003723	RNA binding
ENSG00000107201	H_9	32455302	32526208	-15	human	32455302	32526208	GO:0003824	catalytic activity
ENSG00000107201	H_9	32455302	32526208	-15	human	32455302	32526208	GO:0016787	hydrolase activity
ENSG00000107201	H_9	32455302	32526208	-15	human	32455302	32526208	GO:0140657	ATP-dependent activity
ENSG00000107201	H_9	32455302	32526208	-15	human	32455302	32526208	GO:0140098	catalytic activity, acting on RNA
ENSG00000107201	H_9	32455302	32526208	-15	human	32455302	32526208	GO:0002376	immune system process
