Gene stable ID	Chromosome/scaffold name	Gene start(bp)	Gene end(bp)	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain	HN-score(HN5)
Os03g0113700	3	766760	771257	GO:0005737	cytoplasm	cellular_component	68
Os03g0113700	3	766760	771257	GO:0005773	vacuole	cellular_component	68
Os03g0113700	3	766760	771257	GO:0000166	nucleotide binding	molecular_function	68
Os03g0113700	3	766760	771257	GO:0006950	response to stress	biological_process	68
Os03g0113700	3	766760	771257	GO:0042221	response to chemical	biological_process	68
Os03g0113700	3	766760	771257	GO:0009628	response to abiotic stimulus	biological_process	68
Os03g0113700	3	766760	771257	GO:0005739	mitochondrion	cellular_component	68
Os01g0124401	1	1353705	1354767	GO:0005576	extracellular region	cellular_component	68
Os01g0124401	1	1353705	1354767	GO:0065009	regulation of molecular function	biological_process	68
Os05g0540300	5	26835675	26840306	GO:0005739	mitochondrion	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0000166	nucleotide binding	molecular_function	68
Os01g0124401	1	1353705	1354767	GO:0019538	protein metabolic process	biological_process	68
Os05g0540300	5	26835675	26840306	GO:0005737	cytoplasm	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0016020	membrane	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0005622	intracellular anatomical structure	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0005575	cellular_component	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0005488	binding	molecular_function	68
Os05g0540300	5	26835675	26840306	GO:0005515	protein binding	molecular_function	68
Os05g0540300	5	26835675	26840306	GO:0003674	molecular_function	molecular_function	68
Os05g0457000	5	22448151	22450166	GO:0005575	cellular_component	cellular_component	68
Os05g0457000	5	22448151	22450166	GO:0005622	intracellular anatomical structure	cellular_component	68
Os05g0457000	5	22448151	22450166	GO:0016020	membrane	cellular_component	68
Os05g0457000	5	22448151	22450166	GO:0005737	cytoplasm	cellular_component	68
Os05g0457000	5	22448151	22450166	GO:0005773	vacuole	cellular_component	68
Os05g0457000	5	22448151	22450166	GO:0005739	mitochondrion	cellular_component	68
Os10g0462900	10	17048051	17053406	GO:0000166	nucleotide binding	molecular_function	68
Os10g0462900	10	17048051	17053406	GO:0005575	cellular_component	cellular_component	68
Os10g0462900	10	17048051	17053406	GO:0005622	intracellular anatomical structure	cellular_component	68
Os10g0462900	10	17048051	17053406	GO:0005737	cytoplasm	cellular_component	68
Os10g0462900	10	17048051	17053406	GO:0005829	cytosol	cellular_component	68
Os10g0462900	10	17048051	17053406	GO:0005739	mitochondrion	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0016043	cellular component organization	biological_process	68
Os05g0540300	5	26835675	26840306	GO:0009987	cellular process	biological_process	68
Os05g0540300	5	26835675	26840306	GO:0008150	biological_process	biological_process	68
Os05g0540300	5	26835675	26840306	GO:0006810	transport	biological_process	68
Os05g0540300	5	26835675	26840306	GO:0005829	cytosol	cellular_component	68
Os05g0540300	5	26835675	26840306	GO:0005773	vacuole	cellular_component	68
Os10g0462900	10	17048051	17053406	GO:0009987	cellular process	biological_process	68
Os10g0462900	10	17048051	17053406	GO:0003674	molecular_function	molecular_function	68
Os01g0124401	1	1353705	1354767	GO:0003674	molecular_function	molecular_function	68
Os01g0124401	1	1353705	1354767	GO:0005575	cellular_component	cellular_component	68
Os01g0124401	1	1353705	1354767	GO:0008150	biological_process	biological_process	68
Os10g0462900	10	17048051	17053406	GO:0006810	transport	biological_process	68
Os10g0462900	10	17048051	17053406	GO:0008150	biological_process	biological_process	68
Os10g0462900	10	17048051	17053406	GO:0016043	cellular component organization	biological_process	68
Os01g0124401	1	1353705	1354767	GO:0030234	enzyme regulator activity	molecular_function	68
Os10g0462900	10	17048051	17053406	GO:0005515	protein binding	molecular_function	68
Os10g0462900	10	17048051	17053406	GO:0005488	binding	molecular_function	68
Os05g0540300	5	26835675	26840306	GO:0042221	response to chemical	biological_process	68
Os01g0124401	1	1353705	1354767	GO:0008152	metabolic process	biological_process	68
Os02g0537000	2	19834281	19835082	GO:0005576	extracellular region	cellular_component	67
Os06g0356800	6	14646987	14648089	GO:0003674	molecular_function	molecular_function	67
Os06g0356800	6	14646987	14648089	GO:0003824	catalytic activity	molecular_function	67
Os06g0356800	6	14646987	14648089	GO:0016787	hydrolase activity	molecular_function	67
Os06g0356800	6	14646987	14648089	GO:0008150	biological_process	biological_process	67
Os01g0822900	1	35130013	35130913	GO:0003674	molecular_function	molecular_function	67
Os06g0356800	6	14646987	14648089	GO:0005576	extracellular region	cellular_component	67
Os01g0822900	1	35130013	35130913	GO:0005488	binding	molecular_function	67
Os02g0537000	2	19834281	19835082	GO:0005575	cellular_component	cellular_component	67
Os06g0356800	6	14646987	14648089	GO:0005575	cellular_component	cellular_component	67
Os01g0822900	1	35130013	35130913	GO:0006810	transport	biological_process	67
Os02g0537000	2	19834281	19835082	GO:0065009	regulation of molecular function	biological_process	67
Os01g0822900	1	35130013	35130913	GO:0008289	lipid binding	molecular_function	67
Os06g0356800	6	14646987	14648089	GO:0005975	carbohydrate metabolic process	biological_process	67
Os06g0356800	6	14646987	14648089	GO:0008152	metabolic process	biological_process	67
Os02g0537000	2	19834281	19835082	GO:0003674	molecular_function	molecular_function	67
Os02g0537000	2	19834281	19835082	GO:0030234	enzyme regulator activity	molecular_function	67
Os02g0537000	2	19834281	19835082	GO:0008150	biological_process	biological_process	67
Os01g0822900	1	35130013	35130913	GO:0008150	biological_process	biological_process	67
Os11g0454200	11	15336192	15337158	GO:0042221	response to chemical	biological_process	66
Os03g0286900	3	9899776	9900385	GO:0016020	membrane	cellular_component	66
Os11g0454200	11	15336192	15337158	GO:0005829	cytosol	cellular_component	66
Os11g0454200	11	15336192	15337158	GO:0005737	cytoplasm	cellular_component	66
Os11g0454200	11	15336192	15337158	GO:0005622	intracellular anatomical structure	cellular_component	66
Os11g0454200	11	15336192	15337158	GO:0008150	biological_process	biological_process	66
Os03g0286900	3	9899776	9900385	GO:0005575	cellular_component	cellular_component	66
Os11g0454200	11	15336192	15337158	GO:0005575	cellular_component	cellular_component	66
Os11g0454200	11	15336192	15337158	GO:0009719	response to endogenous stimulus	biological_process	66
Os11g0454200	11	15336192	15337158	GO:0009628	response to abiotic stimulus	biological_process	66
Os11g0454200	11	15336192	15337158	GO:0006950	response to stress	biological_process	66
Os11g0303800	11	11436951	11446262	GO:0005575	cellular_component	cellular_component	65
Os11g0303800	11	11436951	11446262	GO:0005840	ribosome	cellular_component	65
Os11g0303800	11	11436951	11446262	GO:0005622	intracellular anatomical structure	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0140110	transcription regulator activity	molecular_function	65
Os03g0719400	3	29150126	29153530	GO:0016020	membrane	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0009058	biosynthetic process	biological_process	65
Os03g0719400	3	29150126	29153530	GO:0003674	molecular_function	molecular_function	65
Os03g0131800	3	1815345	1816503	GO:0005575	cellular_component	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0005622	intracellular anatomical structure	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0005634	nucleus	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0003674	molecular_function	molecular_function	65
Os03g0719400	3	29150126	29153530	GO:0003824	catalytic activity	molecular_function	65
Os03g0719400	3	29150126	29153530	GO:0016787	hydrolase activity	molecular_function	65
Os03g0719400	3	29150126	29153530	GO:0005575	cellular_component	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0008150	biological_process	biological_process	65
Os10g0373400	10	11825931	11826899	GO:0016020	membrane	cellular_component	65
Os10g0373400	10	11825931	11826899	GO:0005575	cellular_component	cellular_component	65
Os03g0131800	3	1815345	1816503	GO:0009987	cellular process	biological_process	65
Os03g0131800	3	1815345	1816503	GO:0008152	metabolic process	biological_process	65
Os03g0131800	3	1815345	1816503	GO:0006139	nucleobase-containing compound metabolic process	biological_process	65
Os11g0451700	11	15223376	15224746	GO:0042221	response to chemical	biological_process	64
Os08g0506000	8	25023316	25026380	GO:0008150	biological_process	biological_process	64
Os08g0506000	8	25023316	25026380	GO:0008152	metabolic process	biological_process	64
Os08g0506000	8	25023316	25026380	GO:0003824	catalytic activity	molecular_function	64
Os08g0506000	8	25023316	25026380	GO:0016787	hydrolase activity	molecular_function	64
Os11g0451700	11	15223376	15224746	GO:0009628	response to abiotic stimulus	biological_process	64
Os08g0506000	8	25023316	25026380	GO:0003674	molecular_function	molecular_function	64
Os11g0451700	11	15223376	15224746	GO:0008150	biological_process	biological_process	64
Os08g0506000	8	25023316	25026380	GO:0019538	protein metabolic process	biological_process	64
Os08g0506000	8	25023316	25026380	GO:0036211	protein modification process	biological_process	64
Os02g0649300	2	26143311	26144729	GO:0005634	nucleus	cellular_component	64
Os02g0649300	2	26143311	26144729	GO:0140110	transcription regulator activity	molecular_function	64
Os02g0649300	2	26143311	26144729	GO:0003700	DNA-binding transcription factor activity	molecular_function	64
Os02g0649300	2	26143311	26144729	GO:0006139	nucleobase-containing compound metabolic process	biological_process	64
Os02g0649300	2	26143311	26144729	GO:0009058	biosynthetic process	biological_process	64
Os02g0649300	2	26143311	26144729	GO:0008152	metabolic process	biological_process	64
Os02g0649300	2	26143311	26144729	GO:0008150	biological_process	biological_process	64
Os11g0451700	11	15223376	15224746	GO:0005829	cytosol	cellular_component	64
Os02g0649300	2	26143311	26144729	GO:0005622	intracellular anatomical structure	cellular_component	64
Os02g0649300	2	26143311	26144729	GO:0005575	cellular_component	cellular_component	64
Os02g0649300	2	26143311	26144729	GO:0003677	DNA binding	molecular_function	64
Os02g0649300	2	26143311	26144729	GO:0003676	nucleic acid binding	molecular_function	64
Os02g0649300	2	26143311	26144729	GO:0005488	binding	molecular_function	64
Os02g0649300	2	26143311	26144729	GO:0003674	molecular_function	molecular_function	64
Os11g0451700	11	15223376	15224746	GO:0006950	response to stress	biological_process	64
Os02g0649300	2	26143311	26144729	GO:0009987	cellular process	biological_process	64
Os11g0451700	11	15223376	15224746	GO:0005737	cytoplasm	cellular_component	64
Os11g0451700	11	15223376	15224746	GO:0005622	intracellular anatomical structure	cellular_component	64
Os11g0451700	11	15223376	15224746	GO:0005575	cellular_component	cellular_component	64
Os11g0451700	11	15223376	15224746	GO:0009719	response to endogenous stimulus	biological_process	64
Os06g0681200	6	28388375	28389574	GO:0009987	cellular process	biological_process	63
Os06g0681200	6	28388375	28389574	GO:0008150	biological_process	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0006259	DNA metabolic process	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0008152	metabolic process	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0016043	cellular component organization	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0007049	cell cycle	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0005634	nucleus	cellular_component	63
Os03g0822400	3	34533182	34533828	GO:0008150	biological_process	biological_process	63
Os06g0681200	6	28388375	28389574	GO:0006091	generation of precursor metabolites and energy	biological_process	63
Os06g0681200	6	28388375	28389574	GO:0016020	membrane	cellular_component	63
Os06g0681200	6	28388375	28389574	GO:0005886	plasma membrane	cellular_component	63
Os03g0822400	3	34533182	34533828	GO:0005622	intracellular anatomical structure	cellular_component	63
Os03g0822400	3	34533182	34533828	GO:0005575	cellular_component	cellular_component	63
Os06g0681200	6	28388375	28389574	GO:0005575	cellular_component	cellular_component	63
Os06g0681200	6	28388375	28389574	GO:0008152	metabolic process	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0009987	cellular process	biological_process	63
Os06g0681200	6	28388375	28389574	GO:0003674	molecular_function	molecular_function	63
Os02g0719700	2	29853571	29854458	GO:0003674	molecular_function	molecular_function	63
Os10g0335000	10	9616694	9618079	GO:0005575	cellular_component	cellular_component	63
Os10g0335000	10	9616694	9618079	GO:0005576	extracellular region	cellular_component	63
Os10g0335000	10	9616694	9618079	GO:0008150	biological_process	biological_process	63
Os03g0822400	3	34533182	34533828	GO:0006139	nucleobase-containing compound metabolic process	biological_process	63
Os10g0335000	10	9616694	9618079	GO:0008152	metabolic process	biological_process	63
Os06g0681200	6	28388375	28389574	GO:0003824	catalytic activity	molecular_function	63
Os10g0335000	10	9616694	9618079	GO:0009987	cellular process	biological_process	63
Os02g0719700	2	29853571	29854458	GO:0005515	protein binding	molecular_function	63
Os02g0719700	2	29853571	29854458	GO:0005575	cellular_component	cellular_component	63
Os10g0335000	10	9616694	9618079	GO:0019748	secondary metabolic process	biological_process	63
Os02g0719700	2	29853571	29854458	GO:0008150	biological_process	biological_process	63
Os02g0719700	2	29853571	29854458	GO:0009987	cellular process	biological_process	63
Os10g0335000	10	9616694	9618079	GO:0009058	biosynthetic process	biological_process	63
Os02g0719700	2	29853571	29854458	GO:0005488	binding	molecular_function	63
Os12g0548401	12	22193325	22193831	GO:0008152	metabolic process	biological_process	62
Os04g0600300	4	30291463	30293040	GO:0006091	generation of precursor metabolites and energy	biological_process	62
Os04g0600300	4	30291463	30293040	GO:0008152	metabolic process	biological_process	62
Os04g0600300	4	30291463	30293040	GO:0009987	cellular process	biological_process	62
Os04g0600300	4	30291463	30293040	GO:0008150	biological_process	biological_process	62
Os04g0600300	4	30291463	30293040	GO:0005739	mitochondrion	cellular_component	62
Os12g0548401	12	22193325	22193831	GO:0065009	regulation of molecular function	biological_process	62
Os12g0548401	12	22193325	22193831	GO:0019538	protein metabolic process	biological_process	62
Os12g0548401	12	22193325	22193831	GO:0006950	response to stress	biological_process	62
Os12g0548401	12	22193325	22193831	GO:0030234	enzyme regulator activity	molecular_function	62
Os12g0548401	12	22193325	22193831	GO:0003674	molecular_function	molecular_function	62
Os12g0548401	12	22193325	22193831	GO:0008150	biological_process	biological_process	62
